Match_ID,Season,Date,Team1,Team2,Toss_Winner,Toss_Decision,result,DL_Method,Winner,Win_By_Runs,Win_By_Wicket,Man_Of_The_Match,Venue,Umpire1,Umpire2,Umpire3,Total_Balls,Team1_Strength,Team2_Strength,Team1_Strength,Team2_Strength
415,2008,5/23/08,Kings XI Punjab,Deccan Chargers,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,SE Marsh,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SJ Davis,,243,334.5,339.625,25.73076923076923,46.8448275862069
416,2010,4/11/10,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,bat,Normal,0,Kings XI Punjab,,7.0,PP Chawla,Feroz Shah Kotla,BF Bowden,AM Saheba,,239,250.1,286.7,138.94444444444446,159.27777777777777
417,2012,5/10/12,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,4.0,BW Hilfenhaus,Sawai Mansingh Stadium,BNJ Oxenford,C Shamshuddin,,243,221.08333333333334,466.25,30.848837209302324,49.078947368421055
418,2009,5/1/09,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,bat,Normal,0,Royal Challengers Bangalore,8.0,,Yuvraj Singh,Kingsmead,HDPK Dharmasena,S Ravi,,247,203.64285714285714,419.1666666666667,26.39814814814815,25.15
419,2009,4/26/09,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,bat,Normal,0,Kings XI Punjab,27.0,,KC Sangakkara,Newlands,M Erasmus,K Hariharan,,253,628.75,381.6666666666667,35.92857142857143,36.935483870967744
420,2015,5/5/15,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Mumbai Indians,,5.0,Harbhajan Singh,Wankhede Stadium,HDPK Dharmasena,CB Gaffaney,,244,243.625,235.08333333333334,24.987179487179485,17.41358024691358
421,2012,4/23/12,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,field,Normal,0,Royal Challengers Bangalore,46.0,,AB de Villiers,Sawai Mansingh Stadium,Asad Rauf,S Asnani,,249,663.25,573.6666666666666,53.06,63.74074074074074
422,2014,5/14/14,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,6.0,RV Uthappa,Barabati Stadium,AK Chaudhary,NJ Llong,,241,429.875,284.7,30.705357142857142,20.933823529411764
423,2015,5/10/15,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Royal Challengers Bangalore,39.0,,AB de Villiers,Wankhede Stadium,JD Cloete,C Shamshuddin,,248,389.8,419.625,40.604166666666664,34.255102040816325
424,2009,4/19/09,Delhi Daredevils,Kings XI Punjab,Delhi Daredevils,field,Normal,1,Delhi Daredevils,,10.0,DL Vettori,Newlands,MR Benson,SD Ranade,,108,166.0,1257.5,8.3,62.875
425,2010,3/13/10,Kings XI Punjab,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,5.0,G Gambhir,"Punjab Cricket Association Stadium, Mohali",BR Doctrove,S Ravi,,246,1433.5,1250.5,1433.5,1250.5
426,2012,4/13/12,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Kolkata Knight Riders,,5.0,Shakib Al Hasan,Eden Gardens,Asad Rauf,S Asnani,,246,1594.5,663.25,159.45,120.5909090909091
427,2013,4/30/13,Pune Warriors India,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,37.0,,MS Dhoni,Subrata Roy Sahara Stadium,S Das,SJA Taufel,,245,475.0,527.875,142.5,62.10294117647059
428,2008,5/20/08,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,6.0,YK Pathan,Eden Gardens,BG Jerling,RE Koertzen,,224,234.4,495.875,18.903225806451612,34.19827586206897
429,2012,5/20/12,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Normal,0,Mumbai Indians,,10.0,DR Smith,Sawai Mansingh Stadium,HDPK Dharmasena,C Shamshuddin,,250,165.8125,251.14285714285714,24.564814814814813,23.44
430,2009,5/6/09,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Normal,0,Deccan Chargers,19.0,,RG Sharma,SuperSport Park,MR Benson,HDPK Dharmasena,,245,190.88888888888889,130.27272727272728,46.432432432432435,15.24468085106383
431,2013,4/17/13,Pune Warriors India,Sunrisers Hyderabad,Pune Warriors India,field,Normal,0,Sunrisers Hyderabad,11.0,,A Mishra,Subrata Roy Sahara Stadium,Asad Rauf,AK Chaudhary,,239,712.5,627.8333333333334,237.5,188.35
432,2017,5/17/17,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,1,Kolkata Knight Riders,,7.0,NM Coulter-Nile,M Chinnaswamy Stadium,AK Chaudhary,Nitin Menon,,157,243.58333333333334,273.9166666666667,37.47435897435897,26.08730158730159
433,2018,4/16/18,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Kolkata Knight Riders,71.0,,N Rana,Eden Gardens,AK Chaudhary,A Nand Kishore,,213,1016.0,442.5,112.88888888888889,69.86842105263158
434,2010,3/25/10,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,field,Normal,0,Delhi Daredevils,17.0,,KM Jadhav,M Chinnaswamy Stadium,BG Jerling,RE Koertzen,,252,427.75,312.625,427.75,250.1
435,2009,5/19/09,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,bat,Normal,0,Royal Challengers Bangalore,,7.0,JH Kallis,New Wanderers Stadium,IL Howell,RB Tiffin,,239,129.5909090909091,33.2,20.077464788732396,2.4057971014492754
436,2012,5/7/12,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Normal,0,Kolkata Knight Riders,,6.0,JH Kallis,Feroz Shah Kotla,JD Cloete,S Ravi,,242,158.75,177.16666666666666,18.459302325581394,18.119318181818183
437,2008,5/6/08,Chennai Super Kings,Deccan Chargers,Deccan Chargers,field,Normal,0,Deccan Chargers,,7.0,AC Gilchrist,"MA Chidambaram Stadium, Chepauk",MR Benson,RB Tiffin,,236,203.8125,226.41666666666666,18.959302325581394,39.955882352941174
438,2009,5/14/09,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Royal Challengers Bangalore,,2.0,LRPL Taylor,Kingsmead,BR Doctrove,DJ Harper,,240,142.55,775.0,23.368852459016395,34.44444444444444
439,2012,4/26/12,Pune Warriors India,Deccan Chargers,Deccan Chargers,bat,Normal,0,Deccan Chargers,18.0,,CL White,Subrata Roy Sahara Stadium,S Ravi,RJ Tucker,,248,404.5,492.3333333333333,151.6875,105.5
440,2013,4/23/13,Delhi Daredevils,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,5.0,Harmeet Singh,Feroz Shah Kotla,VA Kulkarni,K Srinath,,226,363.375,463.0,51.910714285714285,47.89655172413793
441,2017,4/17/17,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Sunrisers Hyderabad,5.0,,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,,249,1461.5,475.0,208.78571428571428,79.16666666666667
442,2008,5/9/08,Rajasthan Royals,Deccan Chargers,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,8.0,YK Pathan,Sawai Mansingh Stadium,MR Benson,AM Saheba,,223,283.35714285714283,194.07142857142858,30.515384615384615,37.736111111111114
443,2014,5/22/14,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Normal,0,Sunrisers Hyderabad,,6.0,DA Warner,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,242,264.0,375.375,26.028169014084508,36.6219512195122
444,2017,4/10/17,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Normal,0,Kings XI Punjab,,8.0,AR Patel,Holkar Cricket Stadium,AK Chaudhary,C Shamshuddin,,212,1425.0,1133.5,178.125,188.91666666666666
445,2012,4/10/12,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,8.0,M Morkel,Feroz Shah Kotla,Asad Rauf,SK Tarapore,,204,1587.5,1865.0,198.4375,233.125
446,2014,5/5/14,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Rajasthan Royals,10.0,,PV Tambe,"Sardar Patel Stadium, Motera",NJ Llong,CK Nandan,,249,229.91666666666666,245.64285714285714,22.991666666666667,20.229411764705883
447,2018,4/10/18,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,5.0,SW Billings,"MA Chidambaram Stadium, Chepauk",CB Gaffaney,AK Chaudhary,,246,1981.0,2032.0,330.1666666666667,225.77777777777777
448,2009,5/3/09,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Normal,0,Royal Challengers Bangalore,,9.0,JH Kallis,New Wanderers Stadium,RE Koertzen,TH Wijewardene,,238,95.03333333333333,143.3,16.575581395348838,16.10112359550562
449,2016,4/30/16,Delhi Daredevils,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Delhi Daredevils,27.0,,CR Brathwaite,Feroz Shah Kotla,KN Ananthapadmanabhan,M Erasmus,,240,324.75,301.1,29.522727272727273,37.6375
450,2010,4/8/10,Royal Challengers Bangalore,Deccan Chargers,Deccan Chargers,field,Normal,0,Deccan Chargers,,7.0,TL Suman,M Chinnaswamy Stadium,S Asnani,DJ Harper,,251,190.11111111111111,180.0,33.549019607843135,81.0
451,2011,5/8/11,Royal Challengers Bangalore,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Normal,0,Royal Challengers Bangalore,,9.0,CH Gayle,M Chinnaswamy Stadium,Aleem Dar,SS Hazare,,211,217.125,191.21428571428572,17.90721649484536,191.21428571428572
452,2017,4/29/17,Gujarat Lions,Mumbai Indians,Gujarat Lions,bat,tie,0,,,,KH Pandya,Saurashtra Cricket Association Stadium,AK Chaudhary,CB Gaffaney,,263,320.625,596.6666666666666,183.21428571428572,39.77777777777778
453,2015,4/19/15,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Normal,0,Mumbai Indians,18.0,,Harbhajan Singh,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,,262,839.25,974.5,69.9375,102.57894736842105
454,2014,5/13/14,Royal Challengers Bangalore,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Royal Challengers Bangalore,16.0,,Yuvraj Singh,M Chinnaswamy Stadium,K Srinath,RJ Tucker,,249,359.125,279.125,23.941666666666666,18.608333333333334
455,2008,4/28/08,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,13.0,,MS Dhoni,M Chinnaswamy Stadium,BR Doctrove,RB Tiffin,,247,424.1666666666667,815.25,31.036585365853657,50.953125
456,2019,5/5/19,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,KL Rahul,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,C Shamshuddin,,234,210.5,244.4375,19.136363636363637,29.186567164179106
457,2011,4/15/11,Mumbai Indians,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Normal,0,Kochi Tuskers Kerala,,8.0,BB McCullum,Wankhede Stadium,BR Doctrove,PR Reiffel,,247,1618.5,669.25,107.9,669.25
458,2009,4/29/09,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Royal Challengers Bangalore,,5.0,MV Boucher,Kingsmead,MR Benson,TH Wijewardene,,248,237.58333333333334,363.6666666666667,33.94047619047619,29.486486486486488
459,2010,3/16/10,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,bat,Normal,0,Royal Challengers Bangalore,,8.0,JH Kallis,M Chinnaswamy Stadium,S Das,DJ Harper,,248,1711.0,1433.5,1711.0,1433.5
460,2013,4/20/13,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Normal,0,Chennai Super Kings,,4.0,RA Jadeja,Eden Gardens,Asad Rauf,AK Chaudhary,,237,809.5,703.8333333333334,62.26923076923077,91.80434782608695
461,2014,5/18/14,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Normal,0,Royal Challengers Bangalore,,5.0,AB de Villiers,JSCA International Stadium Complex,BNJ Oxenford,C Shamshuddin,,245,369.6,359.125,30.295081967213115,22.8015873015873
462,2019,5/2/19,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,tie,0,,,,JJ Bumrah,Wankhede Stadium,CK Nandan,S Ravi,,251,280.14285714285717,255.08333333333334,29.71212121212121,40.276315789473685
463,2015,5/11/15,Sunrisers Hyderabad,Kings XI Punjab,Sunrisers Hyderabad,bat,Normal,0,Sunrisers Hyderabad,5.0,,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,,248,359.0,261.9,44.875,24.25
464,2011,4/13/11,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,PC Valthaty,"Punjab Cricket Association Stadium, Mohali",Asad Rauf,SL Shastri,,238,1558.5,1773.0,141.6818181818182,161.1818181818182
465,2013,4/28/13,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Chennai Super Kings,14.0,,MEK Hussey,"MA Chidambaram Stadium, Chepauk",Aleem Dar,SJA Taufel,,249,422.3,539.6666666666666,62.10294117647059,47.61764705882353
466,2016,4/28/16,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Normal,0,Mumbai Indians,,6.0,RG Sharma,Wankhede Stadium,Nitin Menon,RJ Tucker,,233,512.3333333333334,376.375,45.205882352941174,41.81944444444444
467,2017,5/5/17,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,field,Normal,0,Kings XI Punjab,19.0,,Sandeep Sharma,M Chinnaswamy Stadium,CB Gaffaney,C Shamshuddin,,240,226.7,203.57142857142858,12.594444444444445,17.59259259259259
468,2011,5/10/11,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,Normal,0,Kings XI Punjab,76.0,,BA Bhatt,"Punjab Cricket Association Stadium, Mohali",SK Tarapore,RJ Tucker,,204,519.5,323.7,33.880434782608695,26.975
469,2010,4/13/10,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,bat,Normal,0,Chennai Super Kings,,9.0,R Ashwin,"MA Chidambaram Stadium, Chepauk",SS Hazare,SJA Taufel,,212,456.625,174.64285714285714,202.94444444444446,111.13636363636364
470,2013,5/15/13,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Mumbai Indians,14.0,,AP Tare,Wankhede Stadium,Asad Rauf,S Asnani,,248,371.0833333333333,393.5,38.38793103448276,38.57843137254902
471,2015,4/14/15,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Normal,0,Rajasthan Royals,,7.0,SPD Smith,"Sardar Patel Stadium, Motera",AK Chaudhary,SD Fry,,240,1485.0,1949.0,123.75,194.9
472,2017,5/4/17,Delhi Daredevils,Gujarat Lions,Delhi Daredevils,field,Normal,0,Delhi Daredevils,,7.0,RR Pant,Feroz Shah Kotla,M Erasmus,Nitin Menon,,234,241.66666666666666,213.75,18.125,116.5909090909091
473,2011,5/10/11,Deccan Chargers,Pune Warriors India,Deccan Chargers,bat,Normal,0,Pune Warriors India,,6.0,MR Marsh,"Rajiv Gandhi International Stadium, Uppal",Asad Rauf,AM Saheba,,234,323.4,261.5,73.5,76.91176470588235
474,2010,4/13/10,Mumbai Indians,Delhi Daredevils,Mumbai Indians,bat,Normal,0,Mumbai Indians,39.0,,KA Pollard,Brabourne Stadium,S Asnani,DJ Harper,,247,280.4166666666667,250.1,152.95454545454547,104.20833333333333
475,2013,5/14/13,Chennai Super Kings,Delhi Daredevils,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,33.0,,MS Dhoni,"MA Chidambaram Stadium, Chepauk",C Shamshuddin,RJ Tucker,,248,301.64285714285717,363.375,37.04385964912281,23.827868852459016
476,2014,5/28/14,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,7.0,SK Raina,Brabourne Stadium,VA Kulkarni,BNJ Oxenford,,238,231.0,177.9375,23.692307692307693,16.176136363636363
477,2018,5/27/18,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,8.0,SR Watson,Wankhede Stadium,M Erasmus,S Ravi,,241,283.0,205.27777777777777,26.06578947368421,40.16304347826087
478,2011,4/13/11,Pune Warriors India,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Normal,0,Pune Warriors India,,4.0,MD Mishra,Dr DY Patil Sports Academy,S Asnani,PR Reiffel,,246,653.75,1338.5,435.8333333333333,1338.5
479,2015,5/3/15,Rajasthan Royals,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Rajasthan Royals,14.0,,AM Rahane,Brabourne Stadium,HDPK Dharmasena,CB Gaffaney,,255,247.5,282.1,26.05263157894737,18.55921052631579
480,2013,4/28/13,Delhi Daredevils,Pune Warriors India,Pune Warriors India,field,Normal,0,Delhi Daredevils,15.0,,DA Warner,Shaheed Veer Narayan Singh International Stadium,CK Nandan,S Ravi,,251,290.7,285.0,36.3375,129.54545454545453
481,2019,5/3/19,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,7.0,Shubman Gill,"Punjab Cricket Association IS Bindra Stadium, Mohali",C Shamshuddin,BNJ Oxenford,,234,245.58333333333334,281.75,20.184931506849313,20.615853658536587
482,2016,4/14/16,Gujarat Lions,Rising Pune Supergiant,Rising Pune Supergiant,bat,Normal,0,Gujarat Lions,,7.0,AJ Finch,Saurashtra Cricket Association Stadium,VA Kulkarni,CK Nandan,,233,1781.0,1151.5,1781.0,1151.5
483,2011,4/16/11,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,21.0,,MEK Hussey,"MA Chidambaram Stadium, Chepauk",HDPK Dharmasena,AL Hill,,246,1773.0,868.5,136.3846153846154,115.8
484,2009,4/28/09,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Normal,0,Rajasthan Royals,,5.0,YK Pathan,SuperSport Park,GAV Baxter,RE Koertzen,,240,83.0,286.25,4.368421052631579,35.78125
485,2010,3/16/10,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,55.0,,MS Dhoni,Eden Gardens,HDPK Dharmasena,AM Saheba,,240,611.25,1826.5,611.25,1826.5
486,2013,4/20/13,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,7.0,R Vinay Kumar,M Chinnaswamy Stadium,Aleem Dar,C Shamshuddin,,232,602.5,983.75,69.51923076923077,89.43181818181819
487,2015,5/7/15,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,13.0,,PP Chawla,Eden Gardens,AK Chaudhary,M Erasmus,,250,296.7,201.5,18.54375,16.594117647058823
488,2016,4/12/16,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,Normal,0,Royal Challengers Bangalore,45.0,,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VK Sharma,,250,1876.0,1772.5,187.6,443.125
489,2008,4/29/08,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,bat,Normal,0,Mumbai Indians,,7.0,ST Jayasuriya,Eden Gardens,BF Bowden,AV Jayaprakash,,243,586.0,489.8333333333333,29.3,34.98809523809524
490,2019,5/5/19,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Normal,0,Mumbai Indians,,9.0,HH Pandya,Wankhede Stadium,A Nand Kishore,CK Nandan,,228,245.125,241.5,24.82278481012658,19.656976744186046
491,2014,4/19/14,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Normal,0,Delhi Daredevils,,4.0,JP Duminy,Dubai International Cricket Stadium,Aleem Dar,VA Kulkarni,,249,1719.5,1116.5,78.1590909090909,48.54347826086956
492,2010,4/7/10,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,14.0,,SC Ganguly,Eden Gardens,BG Jerling,RE Koertzen,,250,174.64285714285714,178.64285714285714,26.01063829787234,29.773809523809526
493,2011,5/7/11,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Mumbai Indians,32.0,,AT Rayudu,Wankhede Stadium,K Hariharan,SJA Taufel,,250,202.3125,192.85714285714286,19.267857142857142,16.265060240963855
494,2017,4/29/17,Rising Pune Supergiant,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Rising Pune Supergiant,61.0,,LH Ferguson,Maharashtra Cricket Association Stadium,KN Ananthapadmanabhan,M Erasmus,,245,448.75,283.375,256.42857142857144,29.064102564102566
495,2009,5/4/09,Chennai Super Kings,Deccan Chargers,Chennai Super Kings,bat,Normal,0,Chennai Super Kings,78.0,,MS Dhoni,Buffalo Park,BR Doctrove,M Erasmus,,215,172.22222222222223,286.3333333333333,19.135802469135804,53.6875
496,2015,5/16/15,Kings XI Punjab,Chennai Super Kings,Kings XI Punjab,bat,Normal,0,Chennai Super Kings,,7.0,P Negi,"Punjab Cricket Association Stadium, Mohali",CK Nandan,C Shamshuddin,,229,218.25,355.0833333333333,22.57758620689655,45.329787234042556
497,2016,5/21/16,Rising Pune Supergiant,Kings XI Punjab,Kings XI Punjab,bat,Normal,0,Rising Pune Supergiant,,4.0,MS Dhoni,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,Nitin Menon,,250,164.5,208.91666666666666,82.25,16.93918918918919
498,2014,5/11/14,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,9.0,G Gambhir,Barabati Stadium,NJ Llong,CK Nandan,,233,677.1666666666666,573.1666666666666,42.322916666666664,31.84259259259259
499,2012,4/11/12,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Mumbai Indians,27.0,,KA Pollard,Wankhede Stadium,Aleem Dar,BNJ Oxenford,,241,1758.0,1326.5,219.75,165.8125
500,2018,4/9/18,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,field,Normal,0,Sunrisers Hyderabad,,9.0,S Dhawan,"Rajiv Gandhi International Stadium, Uppal",VA Kulkarni,NJ Llong,,225,461.875,519.0,61.583333333333336,37.07142857142857
501,2017,4/11/17,Rising Pune Supergiant,Delhi Daredevils,Rising Pune Supergiant,field,Normal,0,Delhi Daredevils,97.0,,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi,,226,1795.0,1450.0,1795.0,181.25
502,2013,5/12/13,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,5.0,SR Watson,Sawai Mansingh Stadium,HDPK Dharmasena,CK Nandan,,227,327.9166666666667,422.3,41.861702127659576,51.5
503,2008,5/8/08,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,bat,Normal,0,Kolkata Knight Riders,5.0,,SC Ganguly,Eden Gardens,Asad Rauf,IL Howell,,197,167.42857142857142,181.78571428571428,14.469135802469136,15.90625
504,2017,4/17/17,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,bat,Normal,0,Kolkata Knight Riders,,4.0,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan,,245,725.0,1643.5,96.66666666666667,102.71875
505,2009,5/14/09,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,2.0,,SK Warne,Kingsmead,BR Doctrove,DJ Harper,,251,1433.0,163.57142857142858,26.054545454545455,23.367346938775512
506,2016,5/15/16,Mumbai Indians,Delhi Daredevils,Delhi Daredevils,field,Normal,0,Mumbai Indians,80.0,,KH Pandya,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,CK Nandan,,237,256.1666666666667,324.75,26.050847457627118,20.296875
507,2012,5/6/12,Royal Challengers Bangalore,Deccan Chargers,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,5.0,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,240,245.85714285714286,211.0,18.706521739130434,42.2
508,2008,5/5/08,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,Normal,0,Kings XI Punjab,,6.0,S Sreesanth,M Chinnaswamy Stadium,SJ Davis,BR Doctrove,,238,181.78571428571428,209.0625,14.297752808988765,20.90625
509,2016,5/13/16,Mumbai Indians,Kings XI Punjab,Mumbai Indians,bat,Normal,0,Kings XI Punjab,,7.0,MP Stoinis,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,HDPK Dharmasena,CK Nandan,,228,307.4,313.375,29.557692307692307,21.99122807017544
510,2009,5/20/09,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,4.0,LR Shukla,Kingsmead,BG Jerling,SJA Taufel,,242,272.75,114.5,17.317460317460316,19.406779661016948
511,2013,4/17/13,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,87.0,,AM Rahane,Sawai Mansingh Stadium,Aleem Dar,C Shamshuddin,,241,983.75,2226.5,131.16666666666666,171.26923076923077
512,2014,5/5/14,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Chennai Super Kings,,8.0,DR Smith,Feroz Shah Kotla,RM Deshpande,BNJ Oxenford,,244,186.08333333333334,308.0,13.451807228915662,28.0
513,2016,5/24/16,Gujarat Lions,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Normal,0,Royal Challengers Bangalore,,4.0,AB de Villiers,M Chinnaswamy Stadium,AK Chaudhary,HDPK Dharmasena,,240,254.42857142857142,268.0,127.21428571428571,26.055555555555557
514,2017,5/19/17,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,field,Normal,0,Mumbai Indians,,6.0,KV Sharma,M Chinnaswamy Stadium,NJ Llong,Nitin Menon,,207,198.88888888888889,234.78571428571428,27.96875,23.478571428571428
515,2018,4/15/18,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,Normal,0,Kings XI Punjab,4.0,,CH Gayle,"Punjab Cricket Association IS Bindra Stadium, Mohali",VA Kulkarni,CK Nandan,,250,1518.5,1981.0,108.46428571428571,141.5
516,2010,3/28/10,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,bat,Normal,0,Rajasthan Royals,17.0,,NV Ojha,"Sardar Patel Stadium, Motera",SS Hazare,SJA Taufel,,245,332.375,365.3,265.9,304.4166666666667
517,2014,6/1/14,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,field,Normal,0,Kolkata Knight Riders,,3.0,MK Pandey,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,245,214.9375,225.72222222222223,20.229411764705883,22.572222222222223
518,2009,5/7/09,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,Normal,0,Rajasthan Royals,,7.0,A Singh,SuperSport Park,K Hariharan,DJ Harper,,218,89.09375,95.41666666666667,15.164893617021276,14.87012987012987
